chunk_id,document_id,section_number,section_name,content_type,token_count,cas_numbers,hazard_codes,keywords,content_preview
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S13_005,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,13,Consideraciones de eliminación,text,480,,,"Este; cantidad; los; embalajes; en; menos; HG; fondo; 677.52 ; transporta; transportado; altamente; dentro; galones; canales; recipientes; usados; reclasificado; buques; Evite; No; soldar; pueden; sea; regulados; alcantarillas; todas;  119 ; relativa; su; Los; enviar; envases; regulado; productos; puede; con; Corlar; ser; L; regulaciones; recortar; transporte; bultos; requieren; menores; posibles; marcado; para; materiales; otras; lo; sujetos; contaminante; peligrosos;  3967.6 ; ferroviaria; informable; reporte; Cantidad; peligrosa; no; el; ≤5 ; cumplan; material; Fecha; del; Media;  2; triturar; inferiores; iguales; como; Galones; producto; residuos; cuidado; requiere; combustible; suelo; disposiciones; hayan; un; derramado; son; establecida; que; manipulen; por; Alto; peligrosa para el medio ambiente puede mostrarse si otras regulaciones de transporte lo requieren;  14; recipiente; se; sustancia; marino; mostrarse; vapor; excepto;  2.8 ; la; granel; retener; voluminosos; o; RQ; empaques; precauciones; contaminantes; mar;  2564.7 ; inflamable; las; peligrosos si sus tamaños son inferiores a la cantidad de reporte para el producto, excepto cuando se transportan en buques Este producto no está regulado como contaminante marino cuando se transporta en canales y ríos navegables en tamaños de ≤5 L o ≤5 kg o por vía terrestre, ferroviaria o aérea en tamaños no voluminosos, siempre y cuando los empaques cumplan con las disposiciones generales de §§ 173; ambiente; Se; revestimentos;  173.24 ; interior; 17 ; y; sus; explosivo; si; navegables; siempre; kg; terrestre; cuando; medio; crear; Base;  8739.2 ; combustibles; requisitos; lbs; limpiado; US; transportan; a; Brillo; generales; de; 26; El; buque;  173.24; enjuagado; contacto",Elimínense los residuos del producto y sus recipientes con todas las precauciones posibles Se tendrá...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S13_006,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,13,Consideraciones de eliminación,text,406,,,accidente; en; HG; peligrosas; una; al; relativas; dentro; Precauciones; cerrados; obligatoria; recipientes; entre;  15; conocen; No; peligrosa para el medio ambiente puede mostrarse si otras regulaciones de transporte lo requieren Información adicional Precauciones especiales para el usuario Transporte dentro de las instalaciones de usuarios: siempre transporte en recipientes cerrados que estén verticales y seguros Asegurar que las personas que transportan el producto conocen qué hacer en caso de un accidente o derrame : Producto clasificado de acuerdo con las siguientes secciones de las regulaciones de transporte de mercancías peligrosas 2 (Class 3) Clasificación DOT Clasificación para el TDG IMDG IATA : : : : PINTURA 3 III PINTURA 3 III PINTURA 3 III Clasificación DOT IMDG IATA Número ONU Designación oficial de transporte Clase(s) relativas al transporte Grupo de embalaje Riesgos ambientales Sí Sí Sí La marca de substancia peligrosa para el ambiente no es obligatoria Clasificación para el TDG PINTURA 3 III No Clasificación de México PINTURA 3 III No Fecha de emisión : 15/17 Corlar 2; variar; proveedor; exenciones; relativa; obtener; marca; su; seguros; incluyendo; personas; especialista; adicional; puede; con; Corlar; encuentran; siguientes; regulaciones; Riesgos; usuario; posible; transporte; requieren; marcado; Asegurar; excepciones; Producto; para; acuerdo; usuarios; contenedor; otras; ONU; Clase; volumen; lo; Consulte; disponible; oficial; IMDG; caso; factores; instalaciones; peligrosa; no; el; Transporte; material; Fecha; del; Media;  2; embalaje; hacer; como; producto; un; derrame; s; ambientales; secciones; que; clasificado;  3 ; Alto; PINTURA; se; sustancia; mostrarse;  3; aplicables; La;  2.8 ; verticales; la; granel; modo; o; IMO; las; III; es; TDG; ambiente; uso; 17 ; y; si; substancia;  2 ; DOT; apropiada; siempre; Class; este; otros; real; especiales; medio; IATA; Base; instrumentos; varios; US; transportan; proporcionada; a; Brillo; de; 26; El; Grupo,El marcado como sustancia peligrosa para el medio ambiente puede mostrarse si otras regulaciones de ...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S14_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,14,Información sobre transporte,text,495,,,"Este; cantidad; los; accidente; embalajes; en; menos; peligrosas; 677.52 ; transporta; transportado; relativas; dentro; al; galones; Precauciones; cerrados; obligatoria; canales; recipientes; reclasificado; buques; conocen; No; sea; regulados;  119 ; marca; seguros; Los; personas; enviar; adicional; regulado; puede; con; ser; L; siguientes; regulaciones; Riesgos; usuario; transporte; bultos; requieren; menores; marcado; Asegurar; Producto; para; acuerdo; usuarios; materiales; otras; ONU; Clase; lo; sujetos; contaminante; peligrosos;  3967.6 ; ferroviaria; informable; oficial; IMDG; caso; reporte; instalaciones; Cantidad; peligrosa; no; el; Transporte; ≤5 ; cumplan; del; inferiores; embalaje; iguales; hacer; como; Galones; producto; requiere; combustible; disposiciones; un; derrame; son; establecida; s; ambientales; secciones; por; que; clasificado;  3 ; PINTURA; se; sustancia; marino; mostrarse;  3; excepto; La; verticales; la; granel; voluminosos; o; RQ; empaques; contaminantes; mar;  2564.7 ; las; III; es; peligrosos si sus tamaños son inferiores a la cantidad de reporte para el producto, excepto cuando se transportan en buques Este producto no está regulado como contaminante marino cuando se transporta en canales y ríos navegables en tamaños de ≤5 L o ≤5 kg o por vía terrestre, ferroviaria o aérea en tamaños no voluminosos, siempre y cuando los empaques cumplan con las disposiciones generales de §§ 173; TDG; ambiente;  173.24 ; y; sus; si; substancia; navegables;  2 ; DOT; siempre; Class; kg; terrestre; peligrosa para el medio ambiente puede mostrarse si otras regulaciones de transporte lo requieren Información adicional Precauciones especiales para el usuario Transporte dentro de las instalaciones de usuarios: siempre transporte en recipientes cerrados que estén verticales y seguros Asegurar que las personas que transportan el producto conocen qué hacer en caso de un accidente o derrame : Producto clasificado de acuerdo con las siguientes secciones de las regulaciones de transporte de mercancías peligrosas 2 (Class 3) Clasificación DOT Clasificación para el TDG IMDG IATA : : : : PINTURA 3 III PINTURA 3 III PINTURA 3 III Clasificación DOT IMDG IATA Número ONU Designación oficial de transporte Clase(s) relativas al transporte Grupo de embalaje Riesgos ambientales Sí Sí Sí La marca de substancia peligrosa para el ambiente no es obligatoria Clasificación para el TDG PINTURA 3 III No Clasificación de México PINTURA 3 III No; especiales; cuando; medio; IATA; combustibles;  8739.2 ; requisitos; lbs; transportan; a; generales; de; buque; El;  173.24; Grupo","Este producto puede ser reclasificado como “Líquido combustible”, a menos que sea transportado por b..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S14_002,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,14,Información sobre transporte,text,186,,,granel; especialista; modo; material; o; IMO; puede; Fecha; con; del; Corlar; Media; en; encuentran; regulaciones; HG;  2; las; Transporte; III; es; posible; TDG; transporte; producto; uso; al; 17 ; una; y; excepciones; para; acuerdo; contenedor; apropiada; entre; otros; este; volumen;  15; real; No; variar; proveedor; Base; exenciones; instrumentos; Consulte; relativa; que; disponible; varios; US; obtener;  3 ; Alto; factores; PINTURA; proporcionada; su; a; Brillo; incluyendo; de; se; 26; aplicables; el; La;  2.8 ; la,Clasificación para el TDG PINTURA 3 III No Clasificación de México PINTURA 3 III No Fecha de emisión...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S15_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,15,Información reglamentaria,text,261,100-41-4; 95-63-6; 111-76-2; 1330-20-7,,notificaciones; copias; mismas; ≤3 ; Xilenos; los; Nombre; Todos; Pollutants; Butoxietanol; 2; 100-41-4; Act;  111-76; ≤0.3 ; deben; Air; componentes; Unidos; No; proveedor; adjunto; 6 ; 95-63-6; CARCINOGENICIDAD; 1330-20-7;  112 ; distribuidas; aplicable;  304 ; seguridad; HAPs; listados;  1; debe; remover; SARA; Hazardous; Trimetilbenceno; R; INFLAMABLES; ≤1.4 ; toda; HDS; Requisitos; Clean; no; Las; Listado;  1330-20; del; 4 ;  2; 312 ;  1 ; producto; Lista; 2 ; 1; exentos; son; Section; que; CAS;  3 ; se; incluir; copia;  95-63; la; inventario; RQ; 7 ; o; Formulario; aviso;  100-41; sean; las; mezcla; Estados; 111-76-2; Etilbenceno; y; informes;  313 ;  2 ; FDS; OCULAR; hoja; a; de; b; datos; 4;  311,SARA 313 Nombre del producto Número CAS % Las notificaciones de SARA 313 no se deben remover de la h...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S16_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,16,Otra información,text,445,,,"SDS; Este; pero; etiqueta; significativos; los; Otra; en; Inc; destinado; HG; asegurarse; Ficha; reciban; representa; una; al;  29; registrada; deben; proveedores; CFR; Unidos;  16; HMIS; nueva; riesgos; todas; proporcionarlas; peligros; marca; su; sujeto; seguros; Los; System; fecha; Esta;  0 ; basan; Information; clasificaciones; Systems; productos; puede; implementado; con; 0 ; responsables; relevante; Corlar; Riesgos; previsto; salen; requieren; consultar; cumplir; Axalta; seguridad; para; Salud; cree; exacto; usuarios; leer; utilizar; exclusivamente; Hazardous; completamente; actualizada; Coatings; asociada; toda; contenido;  4 ; incorporar; seguir; Aunque;  1910.1200 ; no; el; Material; Las; escala; Fecha; del; Media;  2; bajo; propia; hacer; producto; Inflamabilidad; idoneidad; 2 ; servicio; un; son; donde; que; por; cuanto; Alto; Historial; se; utilizarlo; Es; cualquiera; aplicables; responsabilidad;  2.8 ; la; informaciones; o; preparador; precauciones; reglamentos; las; subsidiarias; antes; es; Estados; afiliadas; Se; uso; 17 ; y; sus;  2 ; industrial; medida; American; Association;  4; leyes; Base; esta; optar; LLC; US; proporcionada; a; Brillo; cambios; de; identificadas; programa; 26; datos; peligros o riesgos mínimos y 4 representa los peligros o riesgos significativos Aunque las clasificaciones de HMIS® y la etiqueta asociada no se requieren en las SDS o en los productos que salen de una instalación bajo la sección 29, artículos 1910",es Hazardous Material Information System (Estados Unidos) 2 2 0 * Salud Inflamabilidad Riesgos físic...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S16_002,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,16,Otra información,text,446,,,"SDS; los; en; lea; AXALTA; marina; menos; ha; Log; National; anterior; refiere; al; Reactividad; deben; recomienda; Unidos; HMIS; Manual; Equipment; Si; PPE; PARTICULAR; Marpol; Protection; Indica; obtener; Toxicidad; su; Los; consulte; ENTRE; ETA; Protocolo; productos;  1978 ;  1973 ; Unidas; 0 ; con; relevante; Aviso; agua; Convenio; INCLUYENDO; previsto; posible; proceso; EN; cualquier; Inestabilidad; Axalta; aplicable; Abreviaturas; para; Salud;  1; usuarios; leer; Buques; ONU; utilizar; Fire; Sistema; lo; Protective; 3 ; logaritmo; personal; Internacional; IMDG; SGA; toda; coeficiente; Peligrosas; no; el; Transporte; Contenedor; ley; material; va; Equipo; Kow; EXPRESAS; Especial; Peligrosas Log Kow = logaritmo del coeficiente de reparto octanol/agua MARPOL = Convenio Internacional para Prevenir la Contaminación por los Buques, 1973 con el Protocolo de 1978 (""Marpol"" = polución marina) ONU = Organización de las Naciones Unidas 16; del; O; Armonizado; propia; cliente; responsable; comprenda; hacer; producto; Globalmente; reparto; MARPOL; Personal; idoneidad; Inflamabilidad; OTORGA; cambiado; 2 ; Prevenir; exija; contrario; que; lector; IBC; octanol; por; cuanto; se; utilizarlo; todos; Aguda; Naciones; La; la; o; desde; otro; sobre; Productos; establecido; antes; las; es; Estados; Intermedio;  16.01 ; uso; y; OTROS; le; otros; este; determinar; Association; IATA; DE; NO; esta; Para; UN; NINGUNA; a; de; El; A; Granel",Los usuarios de los productos Axalta deben leer toda la información relevante del producto antes de ...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S16_003,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,16,Otra información,text,424,,,sistema; Este; copias; los; Identification; sustancias; en; casos; 704 pa; Todos; representada;  17; completa; National; salud; al; advertencia; Solo; clasificadas; HMIS; 1997; Manual; Equipment; pueden; riesgos; PPE; Quincy; Protection; todas; obtener; postura; su; personas; consulte; cual;  704-2001; clasificaciones; reservados; Systems; emergencia; productos; con; ser; of; NFPA; limitado; completo; usuario; cuales;  704 ; Copyright; cualquier; Axalta; capacitadas; para; persona; materiales; Fire; Emergency; lo; Protective; Nacional; personal; oficial; contra; determinado; sistemas; debidamente; referencia; no; el; aquellos;  2022 ; material; derechos; Equipo; Fecha; del; lineamientos; solamente; Response; bajo; hacer; como; Hazards; Personal;  49 ; reimpreso; regulatorio; utilicen;  325; the; que; por; se; Independientemente; Coating; 17; respuesta; interpretado; permiso; la; for; o; 2001; Reimpreso; riesgo; ante; reactividad; sobre; incendio; las; clasificar; es; tema; afiliadas; utilice;  02269 ; derivado; y; MA; aplicado; propio; sus; identificar; Association; hace; LLC; Para; Materials; a; Incendios; de; representados; cumplimiento; El; recomendadas,Para obtener más información sobre los códigos del Equipo de protección personal (Personal Protectiv...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,108,914808-60-7,,"0; 7 ; 21330-20; ≤6.9;  25068-38; 767-64; 914808-60;  2; 914808-60-7; ButoxietanolXilenos; 2; 6111-76; ≤50; ≥10; Trimetilbenceno2; ≤25;  1; bisfenol; 695-63; A; 1100-41; 1; 
0; 4109-99; ≤8.5; ≤1.4; ≤3; ≥25; 7123-42; 613463-67; Nombredeingrediente; ≤0.3; 264742-95; 4","0: Nombredeingrediente | 1: NúmeroCAS | 2: Concentración
0: productodereacción:bisfenol-A-epiclorhid..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S08_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,8,Tabla 1,table,245,,,"0; CALOSHAPEL; 2018; totaldustACGIHTLV; NIOSHREL; Ninguno; PEL1989(EstadosUnidos,3/1989); 2020; 50; 238; 25; EstadosUnidos; 2; Estado; 3; PolvototalCALOSHAPEL; 240; asTi;  1; Trimethylbenzene; 8; OSHAPEL1989; bisfenol; A; PolvototalOSHAPEL; 1; 
0; TLV(EstadosUnidos,1/2022); 2022; 10; OSHAPEL; Trimetilbenceno; 125; 5; Nombredeingrediente; respirablefractionTWA; 15; 2.5; PEL(EstadosUnidos,5/2018); 4; TWA; 1989","0: Nombredeingrediente | 1: Límitesdeexposición
0: productodereacción:bisfenol-A-epiclorhidrinaDióxi..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,9,,,"0; MedioResultado; 
0","0: MedioResultado
0: aguafríaSoluble"
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,193,,,"kg3492mg; 0; 2001; kg5000ppm4300mg; 917; 2520; 5800;  2; kg3500mg; 50; ButoxietanolXilenos; 2; 1650; ConejoRataConejoRataRataRataRataRataRataRataRataConejoRataConejoRataRataRata; 3492; Especies; kg18000mg; Resultado; Trimetilbenceno2; kg8400mg; kg5800mg;  1; 5000; 18000; l; 12.6; kg; 1; 21; l2001mg; 
0; 8400;  4; kg21mg; kg12; 3500;  13500; kg917mg; non; 5; kg1650mg; 2010; kg2520mg; Diacetonaalcoholnaftadisolvente; Dosis; kg2010mg;  3; 4300; 4; respirable; Nombredeproductooingrediente","0: Nombredeproductooingrediente | 1: Resultado | 2: Especies | 3: Dosis | 4: Exposición
0: Diacetona..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,241,,,"IrritantemoderadoOjos; 0; Irritanteleve; ConejoConejoConejoConejoConejoConejoConejoConejoConejoConejoRataConejoConejoHumanoConejoConejoConejoConejoConejoConejo; Ojos; IrritantefuertePiel;  2; 87; 20; ButoxietanolXilenos; 2; 100; 24; Especies; Resultado;  1; 8; epiclorhidrinaDiacetonaalcohol2; 500; bisfenol; IrritanteleveOjos;  100; 
0;  4; 60; 10; 5;  5; 395; 15; 100%; IrritantelevePiel;  3; A; IrritantefuerteOjos; 186300; IrritantemoderadoPiel; Nombredeproductooingrediente",0: Nombredeproductooingrediente | 1: Resultado | 2: Especies | 3: Puntuación | 4: Exposición | 5: Ob...
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,60,,,"0; 332; ButoxietanolXilenos; 2; IARC; 
0; OSHA; 1 ; NTP;  3; non;  2;  1; respirable; Nombredeproductooingrediente","0: Nombredeproductooingrediente | 1: OSHA | 2: IARC | 3: NTP
0: Dióxidodetitanio2-ButoxietanolXileno..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,121,,,"0; 2; Diacetonaalcoholnaftadisolvente; 3; 1; 
0; Nombre;  3; TrimetilbencenoXilenos; 4;  2;  1; 3 ","0: Nombre | 1: Categoría | 2: Rutadeexposición | 3: Órganosvitales
0: Diacetonaalcoholnaftadisolvent..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S03_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,3,Tabla 1,table,38,,,"0; 2; Etilbencenocrystallinesilica; 
0; 1 ; Nombre;  3; non;  2;  1; respirable","0: Nombre | 1: Categoría | 2: Rutadeexposición | 3: Órganosvitales
0: Etilbencenocrystallinesilica,n..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S08_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,8,Tabla 1,table,65,,,"0; naftadisolvente; 2; 1; 
0; Nombre; Resultado; TrimetilbencenoXilenos; 4; PELIGROPORASPIRACIÓN-Categoría1PELIGROPORASPIRACIÓN-Categoría1PELIGROPORASPIRACIÓN-Categoría1PELIGROPORASPIRACIÓN-Categoría1;  1","0: Nombre | 1: Resultado
0: naftadisolvente(petróleo),fracciónaromáticaligera1,2,4-TrimetilbencenoXi..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S11_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,11,Tabla 1,table,40,,,"ValorETA; vapores; Ruta; 0; 385.45; gases; kg436959; 22587.97; 
0;  20249.86; kg22587; 436959.37; l;  1","0: Ruta | 1: ValorETA(estimacióndetoxicidadagudasegúnGHS)
0: OralCutáneaInhalación(gases)Inhalación(..."
FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media_S14_001,FDS 1 - Corlar 2.8 HG Epóxico Alto Brillo - Base Media,14,Tabla 1,table,130,,,"Riesgosambientales; 0; peligrosaparaelambientenoesobligatoria;  2; III; 1263
;  1; Clase; 1; Lamarcadesubstanciapeligrosaparaelambientenoesobligatoria; 
0;  4; No; IATA; s; Grupodeembalaje; relativasaltransporte;  5;  3
;  3 ; IMDG; PINTURA; 1263 ;  3; UN1263","1: ClasificaciónDOT | 2: ClasificaciónparaelTDG | 3: ClasificacióndeMéxico | 4: IMDG | 5: IATA
0: Nú..."
